,评论,评分
5221,王者 发现 热点 没有 6s 稳定 我用 平板 开 热点 卡卡 电话卡 插 6s 里面 网络 稳定 100 以内 这是 iPhone   新 问题,0
5222,外形 外观 外观 方面 问题 仁者见仁 喜欢 非常 久 选择 白色 款 颜色 经典 好看 屏幕 音效 不像 网上 所说 颗粒感 觉得 一代 iPhoneX 区别 显示 效果 柔和 最 久 看 屏幕 刺眼 拍照 效果 iPhone11 拍照 效果 前 几代 说 革新 超 广角镜头 夜间 模式 功能 增加 拍摄 照片 成像 水平 色彩 还原 照片 通透 程度 都 呈现 效果 超广角 模式 拍摄 画面 暗部 控制 画面 细节 真心 很棒 夜光 模式 拍摄 照片 噪点 控制 非常 画面 看起来 只能 说真的 运行 速度 A13 地表 最强 毫无 争议 待机时间 待机时间 iPhone11 大大的 ldquo 差评 rdquo 说 续航 速度 提升 没有 感觉 充满 电在 轻微 情况 没有 玩游戏 小时 掉 百分之 43 手机 发热 情况 激活 烫手 信号 方面 没有 网上 说 差 觉得 挺 iPhoneX 表现 最后 想 说 一句 方式 京东 便宜 160 做 不到 原地 旋转 甲 Tomlee713 告诉,0
5223,还 没用 手机 发烫 我怕 充上 电 炸,0
5224,运行 速度 慢,0
5225,手 感觉 还 玩 吃 鸡   突然 卡住 死机 第一次 苹果 卡住,0
5226,一用 发热,0
5227,运行 速度 卡,0
5228,手机 发烫 厉害,0
5229,系统 没得说 流畅 拆机 摄像头 进灰走 售后 换 新机 懒得 换 品控 失望,0
5230,一分 都 我别 买   便宜 原因   烫手 当暖 宝宝,0
5231,没 iPhone 好用,0
5232,手机 发热,0
5233,星期一 打开 摄像头 晃 还 发出声音 快递 员来 手机 爆炸 换货 天,0
5234,手机 发热,0
5235,卡到 爆炸,0
5236,几个 苹果 手机 头一回 激活 几次 挺 失望,0
5237,知道 表达 苹果 说 华为 有钱 买 没人 逼,0
5238,外地 旅游 第一次 卡屏 照相机 关机 新 启动 充电 关机 打不开,0
5239,买错 待机 耗电 电池 不行 买错 买错 没 XR,0
5240,网卡 一批,0
5241,拿到 货 拆 包装 发现 左下角 暗影 京东 客服 速度 还 退换 星是 富士康 品控,0
5242,亮光 鬼影,0
5243,最烂 一届 版本 苹果 王者 荣耀 发 吃 鸡 发热   暖手 宝,0
5244,遇到 导航 老是 gps 信号 弱 害 跑 错 好多 冤枉路 特地 6s 手机 开 导航 测试 手机 老是 提示 gps 信号 弱,0
5245,待机时间 短,0
5246,京东 物流 666 好评 当天 发售 收到 货 手机 挺 发烫 比较严重 手感,0
5247,外形 外观 还 行 屏幕 音效 屏幕 太差 拍照 效果 还 行 运行 速度 流畅 待机时间 还 算 特色 几天 理想,0
5248,平台 两台 手机 补贴 真是 煞费苦心 套路 式 以旧换新 售卖 方式,0
5249,外形 外观 荣耀 没有 感觉 宽 感觉 屏幕 音效 音效 真的 棒 拍照 效果 超广角 色彩 很棒 运行 速度 A13 懂得 都 懂 待机时间 没 网上 说 差 感觉 一冲 5W 充电 差评 特色 匿名 欢迎 喷   知道 手机 烫 发烫 热 手机 热是 正常 烫 正常 感谢 厂家 马上 过冬 送 暖手 宝 厨师 行业 朋友 买 炖汤,0
5250,信号 超级 超级 差 感觉 生活 深山老林 里,0
5251,觉得 买 暖手 宝 可惜 深圳 烫得 东北 好评,0
5252,外形 外观 屏幕 音效 主流 水平 拍照 效果 xr 有质 飞跃 运行 速度 NO.1 待机时间 很稳 特色 没有 特色 最大 特色,0
5253,黑色 真 难看 xx,0
5254,充电 慢 玩 烫 刷会 朋友圈 都 烫 感觉 还 没有 xr 手机 比较 重 拍照 还 行 反正 后悔 买,0
5255,地方 都 还 信号 满格 电话 发 短信 666 移动 电信 联通 卡 都 试 一个遍,0
5256,手机 正常 买 都 千万别 旧 手机 换   iPhonex     一年     7600 买 评估 3000     旧 手机 发 过去 说 手机 只值 800,0
5257,手机 挺 莫名其妙 突然 烫 想 爆炸 购买 慎重 当初 购买 客服 说 发烫 正常 买 完 老 感觉 蹦 住,0
5258,异地 家里 小老弟 买 看看 记录 知道 手机 咋样 便宜 便宜 品质 差,0
5259,发热 确实 蛮 听到 手机 运行 声音 惊呆 手机 寿命 怀疑 手感 还 外貌 还 接受,0
5260,好丑 电池 耐用 用个 几分钟 机子 发烫 温度 高 真怕 炸机 心惊胆颤,0
5261,爱 工作   换 手机 确认 遍说 手机 没有 备份 请 帮 备份 手机 拿走 资料 没有 备份 新手机 手机 照片   电话 都 没有 备份 2015 年 慌 知道   做事,0
5262,冬天 不用 买 暖手 真 网络 速度 强行 帮 戒网瘾 时间 做 工作 升职 加薪 眼前,0
5263,外形 外观 屏幕 黑点,0
5264,外形 外观 这是 头发 胶水,0
5265,特色 不到 一个月 开 机了,0
5266,屏幕 音效 屏幕 分辨率 没 8P   买 第三天 卖,0
5267,第二天 面部 就录,0
5268,外形 外观 后壳 胶 都 压出来,0
5269,拍照 效果 差 差 差 还 没有 像素,0
5270,屏幕 音效 屏幕 分辨率 差 肉眼 谨慎 选择,0
5271,外形 外观 摄像头 一点点 灰,0
5272,拍照 效果 手机 问题 有耀光 解决不了,0
5273,双卡 双待,0
5274,三天 降价 几百 客服 不补 差价,0
5275,信号 差 手机 发热 建议 买,0
5276,特色 手机 经常 没 信号 接 不到 电话,0
5277,手机 没 想象 中,0
5278,手机 玩倆 游戏 烫得 要死,0
5279,中奖 充电 频繁 断电,0
5280,外形 外观 最丑 配色 黑 边框 银色 白色 底,0
5281,摄像头 进灰 换,0
5282,有个 赠品 东西,0
5283,外形 外观 外观 整得 玩意儿 地方 擦不掉,0
5284,激活 退,0
5285,抬头 唤醒 不灵敏,0
5286,几天 死机,0
5287,发票 没有 开,0
5288,软件,0
5289,不好 很卡,0
5290,返回 键 不灵敏,0
5291,亮点 客服 还 说 看不见,0
5292,外形 外观 后盖   像是 拆过 二手,0
5293,待机时间 手机 发烫 厉害 信号 不好,0
5294,屏幕 音效 收到 屏幕 刮痕 还 不让 换货,0
5295,拆封 退 没有 天无 理由 退货 服务,0
5296,不想 说 华为 没得,0
5297,一个月 不到 掉 漆 外形 外观 掉 漆,0
5298,充电器 有点 问题 充电 稳,0
5299,赠品 都 没有     实体 相对来说 便宜 点,0
5300,恶心 下单 半个 月 催 还 发货,0
5301,屏幕 音效 感觉 屏幕 空空 问题 正常,0
5302,电池 发烫 调声键 自动 弹跳,0
5303,说     信号 属实 有点 辣鸡,0
5304,手机 发热 发烫 都 爆炸,0
5305,底下 一条 白线 一闪 没,0
5306,手机 玩 就会 发烫 这是 正常,0
5307,关机 充电 手机 自动开机,0
5308,摄像头 里面 灰尘,0
5309,拍照 效果 拍照 照出来 照片 黑斑 申请 换机,0
5310,手机 想 退货,0
5311,摄像头 掉 漆 发热 屏幕 不好,0
5312,真 抠 6000 舍不得 手机 膜 手机 壳,0
5313,开机 手机 发热   怀疑 买 小米,0
5314,京东 都 权限 拆开 包装 严惩不贷,0
5315,外形 外观 没 摔 没 磕   屏幕 两块 紫色 块,0
5316,手机 充电 玩游戏 老是 断充,0
5317,收到 划痕 开机 发烫 运行 速度,0
5318,第一次 京东 消费 服务 不好,0
5319,预购 半个 月,0
5320,待机时间,0
5321,售后 直接 不理,0
5322,不送 壳 膜 真的 菜,0
5323,正常 玩 死机 摄像头 烫,0
5324,问题 还 说 没 问题 确实 京东 老 粉丝 难过,0
5325,发烫 配件 没送 实体店 网上 还 便宜,0
5326,说 支持 反向 充电 骗,0
5327,运行 速度 慢 外形 外观 不错 太烫 满意 慎重 打开 退货,0
5328,连接 车载 蓝牙 老是 断 好不好,0
5329,易 发热 易卡顿 续航 信号,0
5330,假 苹果 手机 双卡 双待,0
5331,慢动作 视频 闪烁     说法 官方,0
5332,不怎么样 没 想象,0
5333,摄影 镜片 明显 灰尘,0
5334,第一天 异响,0
5335,华为 买 后悔,0
5336,手机 有点 烫手,0
5337,手机卡 卡卡 知道 是不是 手机 个别现象,0
5338,电信卡 买 随时 通电话,0
5339,显示 4G 网 一点 网 没有,0
5340,打电话 回音 解决不了 难受,0
5341,手机 静音 功能 失灵,0
5342,外形 外观 后盖 玻璃 斜   玻璃 划痕,0
5343,质量 不好 没 一个月 问题,0
5344,开机 比较 热 知道,0
5345,摄像头 进灰 清理,0
5346,手机 玩 烫,0
5347,自带 充电器 无法 充电,0
5348,卡 早起 运行 软件 6s 还慢,0
5349,特色 信号   信号     信号     真的 差 不想 说,0
5350,客服 服务态度 差,0
5351,说 双卡 双待 上坟 烧 报纸 糊弄 鬼,0
5352,手机 发热 相素 没到 预期,0
5353,手机 看 客服 服务态度 差 一度 想 退货,0
5354,待机时间 第一天 玩 王者 卡 手机 发烫 网差,0
5355,手机 打游戏 滋滋 电流 声,0
5356,肯定 二手 盒子 包装 标示 都 没有,0
5357,死机 几次 官方 没个 说 发,0
5358,触摸屏 不灵 京东 检测 换,0
5359,屏幕 划痕,0
5360,信号 真的 差 一匹,0
5361,还 没用 比较 期待 这次 京豆 少,0
5362,王者 不停 卡,0
5363,机子 几天 看看 情况,0
5364,手机 发热 app 闪退 推荐 购买,0
5365,机子 瑕疵 静音 拨片 问题,0
5366,信号 还 差 发热 问题,0
5367,信号 差 有时 还 发热 郁闷,0
5368,品控 没 做好 摄像头 灰,0
5369,京东 服务态度 差 吃 鸡 发热 信号 不好 后悔 购买,0
5370,手机 比较 卡 下方 有瞌痕,0
5371,电话 网络 不好 心累,0
5372,买来 两次 闪退 关机 直接 死机,0
5373,体验 感贼 差 坏机,0
5374,线 没用 几天 就断 申请 售后 还 说 没得 换,0
5375,发热 对不起 价格 改善 像素 不好,0
5376,买 完 第二天 屏幕 进灰 苹果 品控,0
5377,屏幕 少许 磨痕,0
5378,易 发热 信号 差 都 真的 没法用,0
5379,经常 自动关机 现在 启动,0
5380,打开 相机 卡住 一动不动,0
5381,拿回去 维修 接电话 电流 音,0
5382,总会 自动 断 无线网,0
5383,运行 速度 卡卡 卡 主 屏幕 根本 划不动 买来 几天 要求 换货,0
5384,外形 外观 边框 真的 难看 死 辣鸡 手机 信号 没有 满 还好 送,0
5385,买 苹果 发烫 信号 不好 还卡,0
5386,死机 说,0
5387,手机 发烫 是不是 买假,0
5388,说实话 手 感觉 有时候 卡,0
5389,特色 发 烫发 烫发 烫 正常 还要 烫,0
5390,经常 会触 屏 不良   信号 及差,0
5391,待机时间 小时 没 在意 包装 拆过   现在 满 点 时间 小时   鸡肋   触屏 多点 两下,0
5392,手机 有点 卡顿   发烫 厉害     不好,0
5393,字 差 差   差 都 不好 买 后悔,0
5394,发票 买 填写 现在 收到 货 更改 客服 推卸责任 没 解决问题,0
5395,写 双卡 双待 发给 双卡 双待,0
5396,外形 外观 摄像头 里面 有个 白点 提供 证明 客服 解决问题 检测 大半个 月 时间 影响 体验,0
5397,感觉 xr 好用,0
5398,声音 问题 只能 关机 解决 买者 注意,0
5399,自动关机 烫 不行 无法 开机 处于 状态,0
5400,不送 蓝牙 理由 星,0
5401,打开 发现 机身 划痕 说 申请 售后 知道 是不是 新 机子,0
5402,拆开 机子 全新 充电器 充 电 知道,0
5403,烫   烫   烫 玩 烫,0
5404,王者 荣耀 闪退 两次,0
5405,特别 理想,0
5406,掉 漆,0
5407,信号 不好,0
5408,发热 厉害   死机,0
5409,昨,0
5410,信号 差,0
5411,发热,0
5412,质量,0
5413,手机 烫 厉害,0
5414,服务 不好,0
5415,耳机 不好 充电器 有时 不好,0
5416,,0
5417,手机 瑕疵,0
5418,电饭煲 烫死,0
5419,没有 针,0
5420,屏幕 音效 lcd 屏幕,0
5421,手机 发热,0
5422,听筒 声音 问题 需要 助听器 才能 听 清楚 退货,0
5423,网卡 一批 基带 信号 实在 差 打游戏 必卡,0
5424,收到 半天 手机 声音 问题 服 杂音,0
5425,直接 回答 问题 权限 拆开,0
5426,外形 外观 新机 右下角 划痕 知道 苹果 品质 原因 客服 门店 测试 测试 说 清 门店 买 开箱 验货 比较,0
5427,信号 差 热点,0
5428,目前 苹果 手机 最差 产品 知道 创新 差,0
5429,十几天 手机 更新 系统 无法 开机,0
5430,发热 不好,0
5431,破 手机信号 真差 自动 断掉,0
5432,几千 手机 都 私自 放 蜂巢 柜里,0
5433,充电 问题 是不是 断开 断断续续 知道 修,0
5434,开机 烫烫 烫 平时 信号 差差 差差,0
5435,拍照 效果 待机时间 还 行 运行 速度 外形 外观 还 行 特色 刚买 卡 几次 屏 发烫 太 厉害,0
5436,看 电视剧 看着 看着 自动 重启 软件 还 闪退,0
5437,根本 都 煎 鸡蛋 烫手,0
5438,无缘无故 卡顿 现象 面部 解锁 方便,0
5439,买回来 没有 流畅 还卡 知道 原因,0
5440,cf 杂声,0
5441,包裹 还 路上 降价 全世界 都 降价 京东 自营 铁着 头 降价 退 退 补 差价 不补,0
5442,新手机 回来 磕碰 肯定 打开 手机 后背 开机 发热,0
5443,选择 京东   看中   保障 耳机 都 坏,0
5444,感觉 极差 信号 差 屏幕 分辨率 低,0
5445,不好 开机 几分钟 发烫 还卡,0
5446,收到 二十多天 发现 屏幕 里面 进灰 联系 客服 说明 问题 回复,0
5447,刚用 几天 感觉 买 取暖 神器 烫 烫 烫,0
5448,右侧 边框 堪比 热得快 请问 退,0
5449,喇叭 杂音   打电话   听歌,0
5450,苹果 苹果 宽边 实在 宽 退,0
5451,买来 不到 一个月   更新 系统 成   四个 小时,0
5452,手机 开 热点 连不上 知道 没人 情况,0
5453,屏幕 音效 屏幕 断触     突然 失控     退,0
5454,都 屏幕 一般般,0
5455,屏幕 发黄 关了 原彩 显示 发黄 真的 一言难尽,0
5456,还好 京东 买 都 送 有点烦 裸机,0
5457,特色 信号 差到 爆炸,0
5458,都 还好 发烫 充电 慢,0
5459,发热 卡屏 接收 信号 不好 建议 购买,0
5460,买回来 开机 手机 直接 发热 卖家 钢化 膜 都 知道 送,0
5461,还 没用 几个 小时 手机 左下角 黑屏 新机 这种 情况,0
5462,登录 不上 客服 说,0
5463,网速慢 卡屏,0
5464,背面 烫手,0
5465,信号 差死,0
5466,发烫 没有 感觉 信号 差是 真的 差 批爆,0
5467,建议 买 发烫 卡屏 黑屏 小毛病 太 建议 买 XR,0
5468,下载 游戏 第一次 登陆 手机 自动关机 闪退,0
5469,手机 两个 月 ba ge 知道 修复,0
5470,刚买 两天 一条 现 现在 还 没 解决 换货 退钱 点 意见,0
5471,网卡 发热 差 不好,0
5472,手机 烫手 玩游戏 闪退   更新,0
5473,屏幕 音效 音质 感受 说 音质 还 老人 机,0
5474,有点 发烫 屏幕 有点 不灵敏 客服 没有 很快 帮 解答 问题,0
5475,问题 客服 不吃 直接 找 官网 态度 喜欢,0
5476,信号 网络 差 一比 玩 着想 摔 手机,0
5477,充电 经常 断电       有时 还充 进去       发热 厉害,0
5478,手机 充上 电 充 过热 停止 充电 没,0
5479,到手 掉价 手机 发烫 不想 说,0
5480,发烫   闪退   白屏   体验 极差,0
5481,一星 嫌多 开机 两分钟 发热 烫得 不行,0
5482,手机 没 问题 坏 耳机 申请 几天 退换货 换 耳机 购物 体验,0
5483,信号 不好   申请 换货,0
5484,建议 别买     苹果 现在 系统 一无是处,0
5485,边框 污渍 一看 二次 打包 知道 是不是 官 换机,0
5486,喇叭   信号 差   电话 进来 外观,0
5487,手机 屏幕 失灵 网上 搜索 发现 好多 京东 买 手机 都 这种 情况 希望,0
5488,外形 外观 外观 还 行 屏幕 音效 有点 模糊 拍照 效果 发黄 运行 速度 有时候 卡机 待机时间 电池 耐用 充电 时间 长 特色 手机 发烫,0
5489,信号 差 网卡 死 电池 耐用 发热 7p,0
5490,售后 无人管 说话 不回 问 东西 都 知道,0
5491,刚到 手机 没有 电 充电 充电 头 接触不良 充了 40 分钟 百分之十 电差 差差,0
5492,掉 漆 软件 闪退 拿到 手 半天 不到 消费 长时间 第一次 不爽,0
5493,说不上来 解锁 密码 数字 根本 动 自我感觉 不好,0
5494,实体店 贵,0
5495,发烫 烫手,0
5496,充电 特慢,0
5497,买 后悔,0
5498,网络 信号 稳定 一格 两格 后悔   游戏 都 玩 起来,0
5499,建议 买 实体店 买 手机 屏幕 小点 还 换货,0
5500,卡顿 信号 差 发热 没什么 缺点,0
5501,烫       信号 不好       还 黑屏     没 声音,0
5502,运行 速度 还 行 略有 卡顿 待机时间 还行 发热 程度 发热 特色 卡顿 死机 直接 兼容 苹果 不换 体验 真心,0
5503,运行 速度 还 外形 外观 几天 屏幕 卡死 动 问 客服 说 寄 回去 检测 有换 一步 手机 过来 新机 到手 感觉 手机 有时候 会卡顿,0
5504,点 背     买 外框 有点 压伤 换货       激活         东西 整 好好,0
5505,两天 发现 屏幕 影看 图 擦 都 擦 干净 求解 情况 问 客服 说 超过 24 小时,0
5506,感觉 一般般     随便 玩玩 都 发烫   还 小米     期待       玩 几天 后会 好点,0
5507,信号 差 差 要死 充电 慢 sl,0
5508,掉 漆 现象 贵 东西 做工 瑕疵 怀疑 退货,0
5509,新款 丑 有点 丑 很香,0
5510,待机时间 太短 太 费电 发热 太 充电 超级 慢 真的 买 后悔 外形 外观 还 行 屏幕 音效 还 行 拍照 效果 还 行 像素 有点 发黄 运行 速度 还 行 特色 太 费电 冲电慢 发热,0
5511,手机 壳 都 真次,0
